busID,lon,lat,time
BS02478D,113.871452,22.56675,1547951918.0
BS02478D,113.871468,22.566851,1547951938.0
BS02478D,113.871536,22.56675,1547951953.0
BS02478D,113.871552,22.56675,1547951966.0
BS02478D,113.871536,22.566767,1547953237.0
BS02478D,113.871353,22.566683,1547953250.0
BS02478D,113.871414,22.566534,1547953256.0
BS02478D,113.872131,22.56675,1547953284.0
BS02478D,113.872398,22.566517,1547953291.0
BS02478D,113.872437,22.566483,1547953294.0
BS02478D,113.873398,22.565666,1547953321.0
BS02478D,113.873787,22.565184,1547953335.0
BS02478D,113.87368,22.56505,1547953337.0
BS02478D,113.872948,22.56435,1547953351.0
BS02478D,113.872749,22.564184,1547953357.0
BS02478D,113.872086,22.563667,1547953400.0
BS02478D,113.871185,22.562851,1547953414.0
BS02478D,113.8703,22.563066,1547953428.0
BS02478D,113.868614,22.565134,1547953456.0
BS02478D,113.869347,22.566,1547953470.0
BS02478D,113.869766,22.566433,1547953475.0
BS02478D,113.870316,22.566984,1547953487.0
BS02478D,113.870483,22.567167,1547953501.0
BS02478D,113.870651,22.567333,1547953504.0
BS02478D,113.871635,22.568317,1547953519.0
BS02478D,113.871864,22.568516,1547953523.0
BS02478D,113.87397,22.570316,1547953564.0
BS02478D,113.874603,22.570833,1547953578.0
BS02478D,113.874817,22.571033,1547953593.0
BS02478D,113.874886,22.571133,1547953597.0
BS02478D,113.874901,22.571133,1547953612.0
BS02478D,113.874916,22.571167,1547953706.0
BS02478D,113.875397,22.571751,1547953725.0
BS02478D,113.87545,22.571817,1547953730.0
BS02478D,113.875618,22.572001,1547953742.0
BS02478D,113.876015,22.572332,1547953756.0
BS02478D,113.876236,22.572517,1547953763.0
BS02478D,113.876564,22.572834,1547953777.0
BS02478D,113.876999,22.573183,1547953792.0
BS02478D,113.877266,22.573416,1547953803.0
BS02478D,113.877968,22.573917,1547953826.0
BS02478D,113.878052,22.573984,1547953839.0
BS02478D,113.87812,22.574066,1547953853.0
BS02478D,113.878304,22.574234,1547953860.0
BS02478D,113.878967,22.57485,1547953874.0
BS02478D,113.879318,22.575134,1547953888.0
BS02478D,113.879768,22.57555,1547953903.0
BS02478D,113.881767,22.577284,1547953931.0
BS02478D,113.883102,22.578449,1547953945.0
BS02478D,113.88443,22.579617,1547953959.0
