original_index,before_lat,before_lon,after_lat,after_lon,time
55,22.55380151233921,113.94043130542485,22.55380076880904,113.940374471987,1547950496.0
56,22.553015507784934,113.94043930387457,22.553014861160765,113.9403881287588,1547950526.0
57,22.552350499427956,113.94046929777039,22.552349460649186,113.94040072643067,1547950616.0
58,22.552243501925858,113.94045430087849,22.552242722638628,113.94040285997777,1547950626.0
59,22.55202050398044,113.94043930400181,22.552020019311954,113.94040731150099,1547950676.0
60,22.551198500835344,113.94043930410685,22.55119853252554,113.94042049758188,1547950706.0
61,22.55056447922724,113.94053828377088,22.55056467764251,113.94042068858138,1547950776.0
62,22.550103471459554,113.94056927744082,22.55010231237029,113.94042193424589,1547950786.0
63,22.54950247225519,113.94055328081518,22.549499299862983,113.9404402834509,1547950796.0
64,22.549363483537093,113.94049229340867,22.549362158466202,113.94044509784965,1547950806.0
65,22.54912648999208,113.94045430127673,22.549126463899956,113.94045337196667,1547950816.0
66,22.54892649213272,113.94043930439686,22.548927083628644,113.94046037123483,1547950826.0
67,22.548894492010046,113.94043930440095,22.548895115015302,113.94046149349458,1547950836.0
68,22.548155474450738,113.94051528882059,22.548155019434695,113.94048108641263,1547950866.0
69,22.547436473048425,113.94050829035562,22.54743628783352,113.94050017511631,1547950876.0
70,22.547013474524498,113.94049229370877,22.54701331712346,113.94050938943671,1547950886.0
71,22.54694247870813,113.94046929846118,22.546942115176748,113.94050878478677,1547950896.0
72,22.546456484206693,113.94043130636219,22.546455808988174,113.94050465507141,1547950906.0
73,22.54600047799775,113.94045430167525,22.546001475243234,113.9405078534604,1547950916.0
74,22.545479475996242,113.94045430174157,22.54548045013572,113.94052002885901,1547950926.0
75,22.544877467676255,113.94048529542452,22.544878815407827,113.94053801023394,1547950956.0
76,22.544158451742952,113.94055328149827,22.544158436254484,113.94054854678811,1547950966.0
77,22.543248442242252,113.94058427522698,22.543248024287756,113.94054929350133,1547950976.0
78,22.54298144276331,113.94057627690923,22.542981172172514,113.94055362936399,1547950979.0
79,22.54247143634938,113.94059927223623,22.542470659305312,113.94056514143898,1547950986.0
80,22.541968422612623,113.94066025973953,22.54196719560972,113.94057665072634,1547950996.0
81,22.540965431904517,113.94059227387017,22.540965765156574,113.94060477981036,1547951016.0
82,22.54092843485842,113.94057627717092,22.540929226946528,113.9406060014702,1547951026.0
83,22.54084345079495,113.94049229449429,22.5408465547059,113.94060876562453,1547951036.0
84,22.540686447091023,113.94050829121551,22.54068926480091,113.94061402461683,1547951046.0
85,22.54033942214024,113.940630266124,22.54033930115199,113.94062572560992,1547951056.0
86,22.539885413040974,113.9406682583589,22.53988468474915,113.94064092554996,1547951066.0
87,22.53958240897256,113.94068325531038,22.539581948228463,113.94065030345445,1547951076.0
88,22.5393263990939,113.94072924587847,22.53932126660542,113.94065544189021,1547951136.0
89,22.53925232974313,113.94108717237411,22.539236971252464,113.94108763683118,1547951146.0
90,22.539244193451406,113.94179702735093,22.53924751887974,113.94179697365891,1547951156.0
91,22.53925013809519,113.94208696841423,22.539250959175273,113.94208695405314,1547951166.0
92,22.53928609747185,113.94230092503159,22.539253737584392,113.9423014909671,1547951196.0
93,22.539278973050717,113.94295679266541,22.53926221570214,113.94295708564401,1547951206.0
94,22.539297882644572,113.9434366963942,22.53926841295553,113.94343721151795,1547951216.0
95,22.53930287401716,113.94348268719405,22.53926900705812,113.94348327916876,1547951236.0
96,22.539300869687768,113.94350568259634,22.539269303061477,113.94350623435685,1547951246.0
97,22.539300768156924,113.94404757458032,22.539278007873232,113.94404807833888,1547951286.0
